weight logl apec1.kT apec1.Abundanc apec1.norm
1.047816761676134353e-04 -1.322365835423994440e+01 4.306135621234075117e-01 7.017957892279371723e-01 3.143772988820736636e-03
1.057456565420116591e-04 -1.321200052091661625e+01 7.374520179772308115e-01 3.180745504900311937e-01 3.328766713302400149e-03
1.056392124736953858e-04 -1.321050763252123694e+01 7.468527640069252405e-01 8.051764671231648185e-01 1.774540833702168419e-01
1.055775477246628617e-04 -1.320859153268831143e+01 2.088602552042153615e-01 1.507113540242701610e-01 3.403240961333930947e-03
1.056667279260921935e-04 -1.320524720015951203e+01 5.779357886155201962e-01 5.008454452801772705e-01 3.380096813788924237e-03
1.129590862078963043e-04 -1.313601158091782928e+01 5.747663489058113528e-01 2.370724864114205355e-01 4.218246297121308608e-03
1.136665511785078564e-04 -1.312726809252067994e+01 4.833623880939796891e-01 6.392579863331333545e-01 1.788716109595390735e-01
1.165317565998997830e-04 -1.309987344041020130e+01 7.843761591211945161e-01 2.157195785215909600e-01 1.791630098001585347e-01
1.227668281303356107e-04 -1.304525041512093608e+01 4.845988057854869746e-01 4.496159209801465773e-01 1.789066145607270952e-01
1.228278893767686237e-04 -1.304225316299506865e+01 4.408523439249133480e-01 6.185182085532063834e-01 1.782183189481717500e-01
1.233221848136759557e-04 -1.303573694562891028e+01 8.764121612339240697e-01 8.199157291839784811e-01 1.744430634678034719e-01
1.272808492225473869e-04 -1.300164120902182852e+01 7.924524400888970366e-01 1.401558850421236180e-02 5.925866904352705689e-03
1.299624151394132565e-04 -1.297829197076893593e+01 2.570086462535792204e-02 8.951305880975286566e-01 1.788240250398729358e-01
1.297493761773526894e-04 -1.297743255095794446e+01 1.680343373483492719e-01 3.617975700731277389e-01 1.804573944169527433e-01
1.305107329088915039e-04 -1.296908179721727983e+01 4.882582810917087679e-01 3.232125700318676520e-01 6.146718414105523109e-03
1.313084548951378447e-04 -1.296048809215741748e+01 4.724107398941049807e-01 8.661394576744949614e-01 6.087607671910633123e-03
1.345306284335681787e-04 -1.293374537129756696e+01 6.444092841779840430e-01 2.466006125420510120e-01 1.778802942768037409e-01
1.366932816507306927e-04 -1.291529766925474476e+01 8.501986692066157980e-01 4.890670681393324282e-01 6.736283155557631908e-03
1.371406477197876952e-04 -1.290953024021046325e+01 2.732800489787201581e-02 1.811087462906335599e-02 7.072417551221787946e-03
1.380847901997560941e-04 -1.290016934689590045e+01 3.197825933101600127e-01 5.909832084805961561e-01 1.773356557469827344e-01
1.401887076808537981e-04 -1.288254783811319548e+01 3.531245516475410851e-01 2.417223339051677300e-01 1.788586544011728785e-01
1.448945565850721245e-04 -1.284703098319039682e+01 1.251188805318675934e-01 2.491098235794872995e-01 7.629161510293025472e-03
1.450779514590165478e-04 -1.284326607087416505e+01 9.694611365264866887e-01 5.871420524364537874e-01 1.725205482667202528e-01
1.600160238398659477e-04 -1.274276330589230177e+01 4.719705873272895813e-01 5.088603340968461675e-01 1.750923903356814693e-01
1.616808047232948741e-04 -1.272991321476836291e+01 7.148213802328913236e-01 6.833807143712455900e-01 8.878910892248681463e-03
1.615215336455583803e-04 -1.272839879606974200e+01 5.705851066816756134e-01 4.692925633799899243e-01 1.746166363691843415e-01
1.711732114256772814e-04 -1.266786128896391617e+01 1.645712173724963590e-01 7.790429398990661447e-01 1.744419476930102464e-01
1.720656356486366726e-04 -1.266016125848066309e+01 7.848524875541380563e-01 4.010106001920488161e-02 1.756945462471275476e-01
1.774819349734600943e-04 -1.262666843617205537e+01 3.258883710547820778e-01 8.707978894115213642e-01 1.722407384445799883e-01
1.770946590442299242e-04 -1.262635287862970301e+01 1.852358995194275382e-01 3.808941895637782959e-01 1.759892592318512694e-01
1.785656513690473996e-04 -1.261558093672636005e+01 6.490781714543103487e-01 7.704818426916951735e-01 1.021844660881054967e-02
1.813725658380931885e-04 -1.259748397459962455e+01 4.989073223794787681e-01 2.310422632502600049e-01 1.746596318906239453e-01
1.868693338188801066e-04 -1.256512764212708788e+01 6.077467030887877542e-01 4.847129186115920474e-01 1.097197541629746365e-02
2.064763332033163446e-04 -1.246285146846266834e+01 5.488357847362632658e-01 5.941627732494968450e-01 1.708480008740150824e-01
2.066766967992848683e-04 -1.245938154401760301e+01 5.321673866785460172e-01 2.490927403511711269e-02 1.270350768138461817e-02
2.109305323185943026e-04 -1.243650841656054062e+01 7.510603401796708267e-01 2.047618640203013873e-01 1.274997003666622497e-02
2.194702241558235797e-04 -1.239432069484583465e+01 6.139011338568861609e-01 7.323977308262096253e-01 1.689488620036755373e-01
2.237896085425287410e-04 -1.237233090220306586e+01 3.653908397173434297e-01 6.405027931564329924e-01 1.330445127408075301e-02
2.277299838641213051e-04 -1.235237661926923458e+01 5.032526681000076829e-01 5.768982997594439555e-01 1.697584131707097210e-01
2.288359903335657371e-04 -1.234503171756654183e+01 3.995118258343619555e-01 2.958245596730779692e-02 1.419742692813108498e-02
2.355214094903037095e-04 -1.231373544499952466e+01 1.435534715849823284e-01 6.427857815790459783e-01 1.403810424230156340e-02
2.399903508287405272e-04 -1.229243854745720554e+01 4.439103405251659806e-01 2.405771841997305094e-01 1.709849935278687783e-01
2.395857803295482150e-04 -1.229162574817000397e+01 1.707384941410425849e-01 9.077724615027915611e-02 1.739410124844374961e-01
2.501377116537891149e-04 -1.224602565229361595e+01 8.183870343976871187e-01 8.994412121070984867e-01 1.647148515515282075e-01
2.506052885495770716e-04 -1.224165811932163273e+01 3.464000121400601095e-01 5.122173981439275270e-01 1.506589323815354931e-02
2.538609367644055871e-04 -1.222625064107474380e+01 5.316036207003301817e-01 9.589575421030192004e-01 1.651753532020088233e-01
2.533172163469642971e-04 -1.222589474220529837e+01 4.706452704793827602e-01 5.798267271885206853e-01 1.682727243052489774e-01
2.538655236854050817e-04 -1.222123257260143703e+01 3.704904265631986382e-01 9.161617988183350381e-01 1.665134596039898884e-01
2.537656101042844560e-04 -1.221912621899449647e+01 6.054462975485866982e-01 8.151436712825086417e-01 1.515193806621129013e-02
2.545141879942966262e-04 -1.221368068216991354e+01 5.487105651743903190e-01 9.734519246969264294e-01 1.496123149013250941e-02
2.555563113143360086e-04 -1.220709448321709978e+01 1.898471041671692117e-01 8.743921254950507427e-01 1.677827795589413862e-01
2.580348358377548335e-04 -1.219494266667687477e+01 5.132515725377938542e-01 4.979968126021450114e-02 1.710949765915026344e-01
2.629894272480857455e-04 -1.217342343431863583e+01 2.886858902316458142e-02 3.118058966948475952e-01 1.609712524268702705e-02
2.643605159251766006e-04 -1.216572350290960713e+01 8.062470172060398621e-02 4.568917876787870203e-02 1.739551475924079327e-01
2.671309898360825909e-04 -1.215279812837761853e+01 4.059102361565842809e-01 2.213698414831588579e-01 1.646326127685981966e-02
2.667832423214282602e-04 -1.215160076293156699e+01 4.215701658527276630e-01 4.427781121611793491e-01 1.681857248316116493e-01
2.662487933272485825e-04 -1.215110608020158089e+01 1.001357049926545617e-01 1.057378074018431313e-01 1.663280785549747787e-02
2.688138021843882678e-04 -1.213901831036779200e+01 9.402641017411624835e-01 1.497000455225550031e-02 1.680610058936286011e-01
2.726131189584994640e-04 -1.212248362169995985e+01 3.100784193819673407e-01 1.591009522782108609e-01 1.700274198685678417e-01
2.783120669426722318e-04 -1.209929423804106108e+01 6.805015634397467705e-01 4.650461244387309456e-01 1.660339721149259873e-01
2.821469182420446756e-04 -1.208310934316512153e+01 7.964940762933793161e-01 8.298942290252634413e-01 1.693543931902108390e-02
2.814883417419001177e-04 -1.208294623315980942e+01 3.394293908906015345e-01 4.614545877128171103e-01 1.720313860751199186e-02
2.816796183988298763e-04 -1.207976694499775761e+01 2.413137677646775003e-01 5.756704108508430284e-01 1.715313367856174942e-02
2.818750578287714014e-04 -1.207657334969628948e+01 5.718974978907387374e-02 1.552671135330773167e-01 1.717412124771695581e-01
2.830248379732546349e-04 -1.207000260462880092e+01 4.310248303104561307e-01 6.798719694098538380e-01 1.721410928339128787e-02
2.855641710874202511e-04 -1.205857049388954572e+01 3.025777193930334619e-01 6.824314649047020787e-01 1.735499557510544744e-02
2.849303100586407880e-04 -1.205829264085348029e+01 4.871085721273976654e-01 2.503985745403272123e-01 1.675665517057701726e-01
2.867983240452698390e-04 -1.204925800003806202e+01 1.182092183902245797e-01 5.999131222641214123e-01 1.753106722267672168e-02
2.932918429877288242e-04 -1.202436910067078557e+01 5.113423235857257332e-01 1.210448484130769442e-01 1.678806801189762776e-01
3.044011931520849176e-04 -1.198469071944596109e+01 9.128805545541870403e-01 9.127803242386747229e-01 1.603139214885805908e-01
3.038246958330346483e-04 -1.198408638847988605e+01 3.923857074172820703e-02 3.463632946010067881e-01 1.695927758538020580e-01
3.044350939802320521e-04 -1.197957935674009633e+01 5.746158204362049604e-01 4.871737216410906290e-01 1.648795640179531174e-01
3.054736973492376073e-04 -1.197367358726213560e+01 8.269751238854652353e-01 7.616600651725036197e-02 1.656552335195261572e-01
3.111815257435194128e-04 -1.195266083914600586e+01 5.455615371006186098e-01 9.791152957594022599e-01 1.832331711999568569e-02
3.108486175722339822e-04 -1.195123123165559065e+01 8.305651018617066228e-02 2.940773049568241593e-01 1.686601817372617163e-01
3.127410950477175870e-04 -1.194266158923790755e+01 9.070788946609094072e-01 3.838933916139780633e-01 1.921252049083710389e-02
3.200211937293119752e-04 -1.191715004110597853e+01 2.643792168839206314e-01 4.652296991277268257e-01 1.657733737932665097e-01
3.195075160708009095e-04 -1.191625646709157138e+01 7.944022032725893689e-01 3.379405621942911386e-01 1.633758712229830268e-01
3.229439624111956741e-04 -1.190305844792636947e+01 2.464683497016854075e-01 4.963765520829737099e-01 1.655453151384568278e-01
3.226810677490114885e-04 -1.190137283604465424e+01 8.305801080864413377e-01 7.230712607077824927e-01 1.612039855579590064e-01
3.228428348069149983e-04 -1.189837163985145629e+01 8.577351951876425185e-01 1.927332005236378487e-01 2.000959424794412911e-02
3.522686566755053503e-04 -1.180864315143212728e+01 6.553457177961875546e-01 2.788357865642175915e-01 2.118259977109548942e-02
3.528015543389586054e-04 -1.180463153526511277e+01 8.120696104950227978e-01 2.716047599363036191e-02 1.641898993667920692e-01
3.589377005074929233e-04 -1.178488842787241175e+01 5.758899873475630260e-01 3.701694634407465268e-01 1.626714778819535745e-01
3.637123426572761733e-04 -1.176917397732495374e+01 1.178146153096137905e-01 5.573840826301079687e-01 1.643852159713687922e-01
3.647264604521257051e-04 -1.176388961590516757e+01 2.920947754539882091e-02 7.686166096398105996e-02 1.688387274819082018e-01
3.761424788108618271e-04 -1.173056926049018855e+01 5.198654950840735367e-01 3.090182843583852978e-01 2.226831072611390461e-02
3.757335894619871991e-04 -1.172915691151789908e+01 5.994827142388440278e-01 4.506996571826924480e-01 2.215143944698649836e-02
3.830715722321028673e-04 -1.170731542071991704e+01 3.615906861251538817e-01 4.518956692260960306e-01 1.623061491261905687e-01
3.858442681047655892e-04 -1.169760342755972360e+01 9.818257273009988184e-01 1.595693155435020660e-01 1.591572978610213962e-01
3.923448977110072385e-04 -1.167839597105403904e+01 7.634297346956918640e-01 2.960172821793120024e-01 2.306076020835101659e-02
3.972687195888397870e-04 -1.166342433786181410e+01 6.037733013684035699e-01 7.912824971957332920e-02 1.626005300148424260e-01
4.030296875232805554e-04 -1.164652703956639535e+01 1.340044934086852546e-01 2.507554451781102145e-02 1.663783838013553895e-01
4.089625607521891679e-04 -1.162941365176102160e+01 6.119515942866413649e-01 2.551181123881751667e-03 1.644322712190446900e-01
4.130902837103273299e-04 -1.161687109141470131e+01 5.464780805892851534e-01 5.124263685774387289e-01 1.597653861571277645e-01
4.140364273430256086e-04 -1.161208330640491582e+01 7.185313105155922697e-01 4.619225319388384765e-01 2.386269750732750161e-02
4.281044871813223084e-04 -1.157616997039521323e+01 8.360730162330921589e-01 9.979590190573617292e-01 2.328961178230226636e-02
4.299603706370973581e-04 -1.156934422197929813e+01 7.828115183646225939e-01 1.788873696580095540e-01 1.592409638386732551e-01
4.319801012795703907e-04 -1.156215773978033390e+01 4.820763344009024731e-01 9.015950331169745313e-01 2.399962083624940234e-02
4.466145004605581031e-04 -1.152634145766803009e+01 8.755057798843002281e-02 4.360600585589745615e-01 2.508993474038434535e-02
4.505571370283790707e-04 -1.151505236585292558e+01 7.003956865804029652e-01 8.085187636964159541e-01 2.490648710025711310e-02
4.533528567356333023e-04 -1.150636650964745300e+01 6.312545815000112359e-01 8.713239899852365244e-02 1.599620898219128451e-01
4.790536219845274225e-04 -1.144872472827730370e+01 5.687107388823062770e-01 6.422281047271390930e-01 2.609754865558122638e-02
4.827260018195292813e-04 -1.143858805644214094e+01 4.011902801200177837e-01 9.522399262862578651e-01 2.563727091672085567e-02
4.888475783674388385e-04 -1.142348652490468197e+01 4.221021203470622929e-01 1.526216653925817068e-01 2.712045125228979003e-02
4.914149471852868227e-04 -1.141574838793376578e+01 2.286037530177895682e-01 6.665004725167493760e-01 2.650921289725505225e-02
4.902837626524957299e-04 -1.141555293416998573e+01 3.181173925535640823e-02 7.923243528719825512e-02 2.741775046300054530e-02
4.895751247508390138e-04 -1.141449934249328990e+01 2.319923592876323992e-01 8.740222033490208098e-01 2.618942490757147912e-02
4.943396640224969251e-04 -1.140231440520402550e+01 5.528055974869714451e-01 7.894586154384309884e-01 1.552433039479402810e-01
4.931408576519987754e-04 -1.140224241655841730e+01 7.732886383155923582e-01 4.413026068169031424e-01 2.707645364201971550e-02
5.007757407263219293e-04 -1.138437888753982286e+01 1.445097068704104259e-02 9.147519547079210334e-01 1.584198238141251158e-01
5.094025354444943520e-04 -1.136479872526228974e+01 9.623488976978508136e-01 9.294174799183069213e-01 1.508028261939776682e-01
5.121492547690275352e-04 -1.135692116933217477e+01 5.237987621564246243e-01 4.105110304358428053e-02 2.854163202066350991e-02
5.228746218530762975e-04 -1.133369555855573729e+01 3.851493922894656530e-01 8.466127934571111568e-01 2.751523722860027554e-02
5.229946481036893552e-04 -1.133096603416949399e+01 2.997388854833853422e-01 1.042180875861768996e-01 2.870057524110136704e-02
5.277135230489986110e-04 -1.131948369863177106e+01 6.133264503431582471e-01 3.494470496376542723e-01 1.555488259487971536e-01
5.264278388576694098e-04 -1.131942300113007782e+01 8.361837331472095070e-01 4.561517267252381824e-01 1.536750872820537017e-01
5.312058895081360737e-04 -1.130788757983349413e+01 8.642010389431322714e-01 7.905379710716488040e-01 1.518664000494958088e-01
5.333340699926992449e-04 -1.130138926431559732e+01 6.706674042420108783e-01 8.838950182088181062e-01 1.524706714709589406e-01
5.386805246641998210e-04 -1.128891458854813834e+01 7.768472999038913418e-01 7.374163088371687991e-03 1.572448599967797289e-01
5.459088556016015092e-04 -1.127308523443296195e+01 9.428526503448442231e-01 4.100027372177951213e-01 2.921445256849419803e-02
5.447921148059075083e-04 -1.127263298393759605e+01 4.904528365134911416e-01 7.017716790568921947e-01 2.873281268941141331e-02
5.535280916678411408e-04 -1.125422476146247774e+01 9.545127911350692607e-02 7.522869320510371383e-01 1.559916987739092820e-01
5.587584875883253119e-04 -1.124231992898363508e+01 2.042843211812859217e-01 4.842359235665193440e-01 1.560653066961849023e-01
5.627796990295663411e-04 -1.123264901189710940e+01 6.406915198752946017e-01 2.549249588844006986e-01 3.001051689395106692e-02
5.648852274013928514e-04 -1.122641469194213037e+01 5.388666390972061127e-01 2.880579584493233591e-01 3.004584385529873725e-02
5.793960476722738234e-04 -1.119855100121351832e+01 9.611177045772492100e-01 4.884622652174853696e-01 3.035231018806261449e-02
5.813538243617309524e-04 -1.119267770160244524e+01 3.182621531767582113e-02 9.104898394390219529e-01 1.549236887868253865e-01
5.837188204960442597e-04 -1.118611786998057944e+01 6.843329572261063198e-01 6.427591629540105878e-01 3.024614375838341473e-02
5.965530049636839699e-04 -1.116186916756467440e+01 1.589411888371714543e-01 3.852927906965843974e-01 1.555426837058021539e-01
5.978172896433177385e-04 -1.115725209355914771e+01 7.056423655716104193e-01 6.957042847259924390e-01 3.064694972955805952e-02
6.135769371237657487e-04 -1.112873160193783661e+01 7.278231285479803692e-01 1.765276613991269006e-01 3.189831946615229175e-02
6.126269111886457073e-04 -1.112778114221455006e+01 2.987200354964975046e-01 2.896352624591214120e-02 3.244387685988325831e-02
6.183554176107990347e-04 -1.111597386356247519e+01 2.774260779289684509e-01 4.273530977172768086e-02 3.253647561739847482e-02
6.175003505421691784e-04 -1.111485762892911922e+01 6.776438076426145596e-01 9.092801377700723275e-01 3.090163589849181935e-02
6.214032881578491173e-04 -1.110605697663399027e+01 3.331385923612806277e-01 9.720259799468381479e-01 1.499374923737935017e-01
6.271265997386394871e-04 -1.109438883140081877e+01 8.426878257935914718e-01 1.167046252843303433e-01 3.265051466489254928e-02
6.267393717479358920e-04 -1.109250648593777910e+01 1.287350612866754451e-01 1.219064558165500189e-01 3.257309979934874811e-02
6.357257745442983438e-04 -1.107576996685217274e+01 3.593355348980122876e-01 3.557389407815378934e-01 3.241295669775368093e-02
6.376718096603229725e-04 -1.107021351903865458e+01 9.312722064375156261e-01 5.657467988222147914e-01 3.237237146260352194e-02
6.363904574877353275e-04 -1.106972496327909283e+01 5.417993408916117470e-01 8.015049980011926811e-01 1.499491055536846806e-01
6.418767129889222343e-04 -1.105864101570480074e+01 3.191528569976218588e-01 1.463911060865503710e-01 1.539205324202294056e-01
6.434223947535620261e-04 -1.105373584402070541e+01 5.584417232224814232e-02 4.314673293079668293e-01 1.547809077056921945e-01
6.670120603506387962e-04 -1.101522913787334623e+01 9.277814101576888905e-01 1.083893249852981855e-01 3.408405138526660050e-02
6.680304967149971627e-04 -1.101120343885120789e+01 6.169949537595893485e-01 6.682068297031473758e-01 3.309981854636323551e-02
6.671342094674886014e-04 -1.101004602584139747e+01 2.404862926526899480e-01 6.199177658872603303e-01 3.308653104794578859e-02
6.690497005305359344e-04 -1.100467891696383482e+01 5.973433984354670212e-02 6.284113192792236680e-01 3.307405927640583165e-02
6.806667025398176803e-04 -1.098496450235125543e+01 4.009280009612981033e-03 1.159142006455027296e-02 3.519283319851274072e-02
6.927305213601299980e-04 -1.096489619961190876e+01 6.185497987533283837e-01 8.203439968397245874e-01 3.361239194977883038e-02
6.919847419554794573e-04 -1.096347335893342212e+01 3.268440824986150739e-01 1.766363107331113680e-01 3.469412031132990126e-02
6.954570693626148468e-04 -1.095596798194623744e+01 3.346322780024636456e-01 1.161981227252831816e-01 1.522526502985804830e-01
6.976453258334126524e-04 -1.095032642066821893e+01 2.336991365677897337e-01 8.728691403453778808e-01 3.358242861162785697e-02
7.008811959528441068e-04 -1.094319887039513972e+01 8.244608878809918107e-01 6.345305187017031834e-01 1.468401369448008031e-01
7.107054181716154512e-04 -1.092677924159563574e+01 7.285340728549886125e-01 6.010560198120732389e-01 1.473509712200824495e-01
7.108416845411716107e-04 -1.092408752600673694e+01 4.894084752021171658e-01 5.599075283090202415e-01 1.487815837010534326e-01
7.094051514206907395e-04 -1.092361046113884981e+01 9.905930683030865769e-01 8.027743811639904692e-01 3.465481918951807128e-02
7.191112890213442179e-04 -1.090752113630565923e+01 1.376223824023157238e-01 4.862420013001959029e-01 3.503111693080873668e-02
7.187572093973116543e-04 -1.090551364258363876e+01 7.520667217020620132e-01 7.335809099737838901e-01 1.463054586193609508e-01
7.386103043646810324e-04 -1.087576681157825398e+01 4.599944773261361863e-01 3.380889111725065010e-01 3.595219815233119398e-02
7.417687840053244913e-04 -1.086899968235706204e+01 4.578379752878223297e-01 5.146628936065135163e-01 1.481420044075837383e-01
7.426886232198277697e-04 -1.086526038868955268e+01 6.219915655261559762e-01 8.870565728897004121e-01 1.455173129431218682e-01
7.411803401706112179e-04 -1.086479329537588256e+01 7.566348450684955429e-01 4.755619901034845443e-01 1.465120639668039404e-01
7.419459493642801542e-04 -1.086126086911916211e+01 6.015787664210895391e-01 9.904526697003442903e-01 1.439431661349735991e-01
7.491140600440463924e-04 -1.084914601008453161e+01 6.885211948503638935e-01 7.927737457069639060e-01 1.454254955171196961e-01
7.476655045945094103e-04 -1.084858157352486252e+01 3.151957985910491811e-02 3.585966900177519623e-01 1.521116187328153124e-01
7.632373678384900793e-04 -1.082546818412271605e+01 1.964400645256656475e-01 4.084410909727335115e-01 3.665395439942975564e-02
7.620791908570121939e-04 -1.082448678981470103e+01 5.617320917746284614e-01 3.974000449892108877e-01 1.472152121099609134e-01
7.612623258738069601e-04 -1.082305925459364637e+01 1.666643599768486972e-01 6.447115650152763777e-01 3.626364365767331677e-02
7.655075489610446053e-04 -1.081499818858408091e+01 5.146495247484178526e-01 9.791651428172416516e-01 1.439987259237248685e-01
7.641801349161487199e-04 -1.081423372504956859e+01 6.916653903319867069e-01 4.006501933788382264e-01 3.702888633580958544e-02
7.825377911441635604e-04 -1.078799504847069635e+01 9.821121097052051274e-01 9.288514610262068594e-01 3.670670314367086018e-02
7.871367411740922814e-04 -1.077963528188253406e+01 2.099900923970444699e-01 7.114218095414408527e-01 1.472164877776557246e-01
7.937182547949470828e-04 -1.076880870966271964e+01 9.659740853206807421e-01 4.430950845306044217e-01 3.798029366589705802e-02
8.028560187072465932e-04 -1.075486187146598027e+01 6.602149749760364283e-01 5.909319049444278216e-01 1.446922871393373500e-01
8.113796226816222864e-04 -1.074180122843038454e+01 3.411414189841031064e-01 8.231926133274659607e-01 3.743235377969067468e-02
8.109419905177131255e-04 -1.073984074189179161e+01 7.218491894483041182e-01 3.038356444395391431e-01 3.860485327321006022e-02
8.243985551331638878e-04 -1.072088316872433289e+01 3.977536464836717300e-02 4.954552072013074238e-01 1.489967057452667998e-01
8.249180922129963588e-04 -1.071775316587090465e+01 9.292668664409797774e-02 4.290875904983455502e-01 3.853818865950742190e-02
8.267540130521450507e-04 -1.071303005925135032e+01 8.115356042655821334e-01 9.275572888584648901e-02 3.971467054616484305e-02
8.247250612902893609e-04 -1.071298719336125060e+01 5.627528756643702668e-01 9.002597490004570213e-01 3.782528549651575922e-02
8.280001886052183171e-04 -1.070652388294140600e+01 4.660797556955943444e-01 6.697606215057327894e-01 3.847718601937188954e-02
8.352763304021539091e-04 -1.069527466039328800e+01 1.022651277493975552e-01 9.668849078258053842e-01 3.747337008203555087e-02
8.446632662839442763e-04 -1.068159921861546380e+01 3.157996725569300889e-01 5.739377909664432620e-01 3.906370496489430799e-02
8.509035859919867814e-04 -1.067173843791224108e+01 5.751197722908387711e-01 5.906849109421258293e-01 1.436023922281381981e-01
8.521248995636298597e-04 -1.066780415329354881e+01 9.529365795429995956e-01 8.229030703794681934e-02 4.074140194755804245e-02
8.601967557927015645e-04 -1.065587611622518160e+01 3.328772430037906238e-01 2.056927004934094860e-02 1.478663964793938135e-01
8.683172695318951357e-04 -1.064398009934187428e+01 5.529876732874422496e-01 7.442288568567042573e-01 1.426070037884042963e-01
8.752023302079243181e-04 -1.063358217096034508e+01 7.278855225820247687e-01 9.241176940959883179e-02 1.440330725512893872e-01
8.792275137288482019e-04 -1.062649356846085702e+01 8.633687236398482900e-01 1.088067197118227636e-01 4.139273034939427998e-02
8.858383815670709200e-04 -1.061650274472620481e+01 8.129670197604580428e-01 8.546862118884270831e-01 3.994850997833765405e-02
8.867759568747924205e-04 -1.061294489996570434e+01 4.197225632088754654e-01 9.899529539374781750e-01 3.888474274975406431e-02
8.914054923093183737e-04 -1.060523784317533647e+01 6.476716938840204607e-01 6.363392437995979423e-01 4.056061333772487121e-02
8.907477506215212126e-04 -1.060347598589148177e+01 3.165892871304402112e-01 1.147108714414168951e-02 1.472381123660432278e-01
8.904961611714989509e-04 -1.060125847325890902e+01 6.906424585207433520e-01 7.815032793155474167e-02 1.437483960468347588e-01
8.916960813136625991e-04 -1.059741190660367494e+01 5.712957334259272102e-01 3.175209603915281065e-01 1.431303218403873201e-01
9.017333751185775247e-04 -1.058371838173924573e+01 7.660494449155373919e-01 5.968919471309903635e-01 1.407183950270243233e-01
9.093285431528305924e-04 -1.057283080262316055e+01 1.863971961739496752e-02 5.101692585525847701e-01 1.468346307757325553e-01
9.235336290978628151e-04 -1.055483005130187912e+01 3.612365479018370129e-01 9.798603838537545130e-02 1.445853938804669836e-01
9.223042476380925248e-04 -1.055366210939543770e+01 5.289693461448080614e-01 2.865559457769771834e-01 1.426066769433766979e-01
9.221526058881669794e-04 -1.055132653910272644e+01 6.678886276694782076e-01 6.316513819302549404e-02 1.430112193758353856e-01
9.324665449044931224e-04 -1.053770399101436261e+01 3.770709955379307754e-01 1.458448376257840406e-01 1.438107255767639980e-01
9.347298553333317512e-04 -1.053277970234602634e+01 3.903530574899001238e-01 4.036428018616599056e-01 1.425298395092177151e-01
9.351477680786549279e-04 -1.052983270758331891e+01 1.889913459441491250e-01 3.729288670307944198e-01 4.235939898754159660e-02
9.415460479876805889e-04 -1.052051400903514811e+01 6.407934783505684351e-01 6.850746118891000158e-01 4.214146185725398119e-02
9.505821841354808975e-04 -1.050846264281117293e+01 1.071972008943730126e-01 2.628927072420577105e-01 1.447121567789886321e-01
9.503536084998670573e-04 -1.050620313029907393e+01 1.163509755244936938e-01 7.749371687141253240e-01 4.187644581928851029e-02
9.485755002597358754e-04 -1.050557587926227399e+01 5.884468059951366570e-01 1.308000826252716520e-01 4.368917731507848679e-02
9.551608393819242468e-04 -1.049615752060977591e+01 1.383219470042678090e-01 9.958139890244508408e-01 1.394904784391864938e-01
9.536076295203129187e-04 -1.049528496807628031e+01 2.496130079108244137e-01 9.480708522710862285e-01 1.400693682433870046e-01
9.657521215658669165e-04 -1.048013006676025327e+01 9.148569264252255362e-01 9.292225870222847739e-01 4.249025185800936466e-02
9.639444383436084800e-04 -1.047950360873424636e+01 7.434026638229263018e-02 9.436891220296017568e-02 4.418313134229212569e-02
9.645246370181886561e-04 -1.047640188926723859e+01 8.318727465286938072e-01 7.349658898795389250e-01 4.306973748524034473e-02
9.726987021659955169e-04 -1.046546288949550174e+01 6.779346663170154885e-01 6.991953130447050579e-01 4.325748904284087981e-02
9.776899237177291615e-04 -1.045784469676069506e+01 6.719827702862309904e-01 9.528917922027737575e-01 4.253226935540055376e-02
9.762692851658547836e-04 -1.045679880982071985e+01 8.645078889024486735e-01 1.285688370746905784e-01 4.487164103952434591e-02
9.759646803403465142e-04 -1.045461086752831115e+01 7.693159480060233202e-01 4.828881972730969530e-01 1.384154265247685700e-01
9.784946295366119678e-04 -1.044952196675504652e+01 8.415568595463330803e-01 7.578943059748918243e-01 4.358461217100306762e-02
9.761396133859584533e-04 -1.044943164242579847e+01 1.850347313013718242e-01 1.433716493561912886e-01 1.433115848479941112e-01
9.744489890996737387e-04 -1.044866509324927684e+01 4.804928672634553033e-01 4.875017438189519492e-01 1.400125724792117277e-01
9.855048244483590857e-04 -1.043488324309780602e+01 6.797155419583895686e-01 2.042038348778948409e-01 1.395714320403006470e-01
9.870568538638297296e-04 -1.043080962463729655e+01 8.232505159521619209e-01 8.093658446623931413e-01 4.382425374008813712e-02
9.980113852102959898e-04 -1.041727258083798091e+01 6.645898215396423003e-01 6.779464662857315194e-01 4.430292882592046233e-02
1.003359822368281437e-03 -1.040942779535290263e+01 4.338631028872181883e-01 4.054464860222677380e-01 1.397126882690231664e-01
1.002265463925952572e-03 -1.040801908449690671e+01 6.874177122875364532e-01 3.677225730443548501e-01 4.516740501115990014e-02
1.001122629317774664e-03 -1.040665998648788459e+01 2.433571869454819181e-01 7.081749755304407312e-01 1.397816293114748643e-01
1.003175461202109302e-03 -1.040211155605544313e+01 3.558884643353261712e-01 1.887440278469757482e-01 1.408462256183102834e-01
1.002219384714842605e-03 -1.040056506061006836e+01 3.800220697010948667e-01 7.958424846445757428e-01 1.384523837505957644e-01
1.003131679830789307e-03 -1.039715519979316483e+01 8.633150953975625708e-01 2.795600604301686776e-01 1.370191764470490847e-01
1.001589438603383642e-03 -1.039619380934585990e+01 6.962745172963840101e-01 4.267321255692291260e-02 4.661420887641809507e-02
